tokens,ner_tags
"[['33', 'rd', 'tym', 'today', 'Perfect', 'sunday', 'watching', 'Yeh', 'Jawaani', 'Hai', 'Deewani']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#TripleTalaq', 'Besharmi', 'aur', 'makkari', 'ki', 'had', 'hai', 'pet', 'cheer', 'kar', 'pregnant', 'aurat', 'ko', 'marne', 'wale', 'muslim', 'aurton', 'ki', 'fikr', 'me', 'mare', 'ja', 'rahe', 'hain']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#India', 'walon', 'isay', 'khehtay', 'hain', '#SurgicalStrike', 'dunya', 'ke', 'samnay', 'chitrol', '#BaapBaapHiHotaHai', '@narendramodi', '@PMOIndia', '@SushmaSwaraj', '@ndtv', '.', 'twitter', '.', 'com', ' ', 'iKZI', '1', 'Vrcit']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Baap', 'ka', 'bhe', 'BAAP', 'hota', 'hey', '.', 'Aur', 'us', 'Ko', '#PAKISTAN', 'kehtey', 'hain', '.', '#surgicalstrike', '#Glorifyingwinningmoment', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@narendramodi', 'Sir', 'ab', 'ek', 'aur', '#SurgicalStrike', 'karwa', 'dijiye', 'thoda', 'attention', 'divert', 'ho', 'jaayega', '#PakWinCT', '2017', 'se', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['dino', 'indian', 'army', 'ne', 'ghar', 'me', 'gHuskar', 'ghul', 'chatai', 'thi', 'wo', 'bhul', 'gai', 'motrma']]","[['O', 'B-ORGANISATION', 'I-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Aaj', 'ej', 'aur', 'surgical', 'strike', 'hone', 'Wala', 'hai', '.', '#surgicalstrike', '#IndVsPak', 'tumhari', 'keh', 'k', 'lenge', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#surgicalStrike', 'bhul', 'gyi', ' ? ', 'Border', 'ki', 'baat', 'krti', 'hai', '.', 'Hum', 'hindustaniyo', 'mein', 'kitna', 'protien', 'hai', 'aj', 'pta', 'chal', 'jayega', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Beta', 'poore', 'Pakistan', 'ki', 'fat', 'jaati', 'hai', 'Indian', 'Army', 'se', '.', '#surgicalstrike']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'I-ORGANISATION', 'O', 'O', 'O']]"
"[['Roti', 'mangoge', 'To', 'Pizza', 'Denge', ',', 'Kashmir', 'Mangoge', 'To', 'Nipta', 'Denge', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#IshratJahan', 'ye', 'sabko', 'pahle', 'se', 'hi', 'maloom', 'tha', '#TripleTalaq', 'is', 'not', 'last', 'lets', 'wait', 'till', '2019', 'avhi', 'kya', 'kya', 'hota', 'hai.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@PujaaVarma', 'bra', 'pahna', 'karo', 'aunty', '!']]","[['O', 'O', 'O', 'O', 'O', 'O']]"
"[['Cycle', 'Mangoge', 'To', 'Bike', 'Denge', ',', 'Kashmir', 'Mangoge', 'To', '#SurgicalStrike', 'Denge', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#UriAttack', 'Me', 'tumhari', '20', 'fujio', 'ko', '4', 'kashmiryo', 'Ny', 'Mara', 'tha', 'ab', 'tum', 'khud', 'socho', 'tumhari', 'Army', 'kiya', 'kar', 'sakti', 'hai']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Must', 'watch', 'this', 'match', '.', 'saalo', 'ko', 'haarte', 'dekh', 'maza', 'aai', 'gaa']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Back', 'to', 'back', '#surgicalstrike', 'honge', 'tabhi', 'kuch', 'hoga', 'nahi', 'toh', '#surgicalstrike', 'bi', 'ek', 'naam', 'ban', 'kar', 'rah', 'jaayega', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Aree', 'bhai', 'koi', 'Army', 'Ko', 'bhi', 'credit', 'de', 'do', 'jinhone', 'Jaan', 'hatehali', 'par', 'Dala', 'hoga', ' ) ']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Arre', '@AnupamPkher', 'koi', 'Army', 'soldiers', 'ko', 'bhi', 'credit', 'de', 'deta', ',', 'jinhine', 'jaan', 'ki', 'baaji', 'lagai', 'thi', '.', '#surgicalstrike']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Bahut', 'badiya', ',', 'proof', 'bhi', 'dikha', 'do', ',', '#surgicalstrike', 'ke']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Sena', 'se', '#SurgicalStrike', 'ke', 'proof', 'maangne', 'wale', 'pakistan', 'premi', '#ArvindKejriwal', 'deshdrohi', 'hain', '.', 'twitter', '.', 'com', ' ', 'xX', '7', 'W', '3', 'kC', '0', 'Tu']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#surgicalstrike', 'pe', 'yaken', 'nahi', 'hua', '#notebandi', 'samaj', 'nahi', 'paya', 'phir', '#gst', 'aa', 'gaya', 'or', 'ab', '#israelwelcomesModi', 'ho', 'gaya', 'kya', 'karey', 'yahi', 'tweet', 'kr', 'do']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Tumare', 'fasal', 'ka', 'kisan', 'to', 'hai', 'ham', 'isiliye', 'time', 'aane', 'per', 'phir', 'ghus', 'kar', 'kat', 'ke', 'wapas', 'aa', 'jayenge', '#surgicalstrike', 'yaad', 'hai', 'na', 'janab']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['RT', '@UmeSalmaa', ':', 'Team', 'India', 'to', 'BJP', ' ', 'Itna', 'bura', 'toh', 'hum', 'bhi', 'nahi', 'haare', ' ', ' ) ) ) ', '#AAPSweep', '#DelhiDecides']]","[['O', 'O', 'O', 'O', 'B-PLACE', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#surgicalstrike', 'jake', 'apne', 'aaba', 'se', 'pucho', 'ki', 'surgical', 'strike', 'me', 'kitni', 'pathi', 'thi', 'tumhari', 'or', 'kitni', 'sil', 'chuke', 'hai']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['36', 'isis', 'terririost', 'killed', 'in', 'afghanistan', 'bhai', 'ise', 'to', 'jyada', 'hamne', '#surgicalstrike', 'karke', 'pakistan', 'me', '50', 'aatankwadi', 'mare', 'the', 'waste', 'of', 'money']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#surgicalstrike', 'Ke', 'proof', 'mangane', 'wala', '@ArvindKejriwal', 'aaj', '#KulbhushanJadhav', 'ji', 'ke', 'Faasi', 'pe', 'kyu', 'chup', 'baitha', 'he', ' ? ', ' ? ', '.', '@Ankita', ' ', 'Shah', '8']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Logo', 'ka', 'reaction', 'dekhkar', 'kucch', 'separatist', 'aur', 'liberal', 'daar', 'kyu', 'rahe', 'hai', ' ? ', 'Ek', 'aur', '#Surgicalstrike', 'ka', 'daar', 'sata', 'raha', 'hai', 'kya', '#AmarnathYatra']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Ab', 'condemn', 'bolne', 'ke', 'liye', '#AbkiModiSarkar', 'nai', 'laye', 'the', 'Action', 'chaiye', '.', 'Pakistan', 'se', 'pehle', 'India', 'ke', 'andar', 'jo', 'gaddar', 'hai', 'unpe', '#surgicalstrike', 'ho']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Hain', 'naa', 'woh', '26 11', 'Mumbai', 'attack', 'wala', 'kutta', 'Kasab', 'Zyada', 'maat', 'bolo', 'yaah', 'fir', 'se', 'hum', 'army', 'bhejkar', 'tumhara', 'gaand', 'maar', 'denge', '#surgicalstrike']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Exactly', '@ImMASKK', '!', 'Hum', 'bas', '#SurgicalStrike', 'ke', 'liye', 'jate', 'hai', 'aur', 'inki', 'thok', 'ke', 'aate', 'hai', 'aur', 'inhe', 'pata', 'bhi', 'nahi', 'chlta', '!']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['kbhi', 'bhi', 'uss', 'cheej', 'ke', 'bare', 'me', 'mt', 'boliye', 'jiske', 'bare', 'me', 'aap', 'detail', 'me', 'na', 'jante', 'ho.', '#jha', 'sahab', '#TripleTalaq']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PERSON', 'O']]"
"[['Barha', 'aaye', 'the', 'humse', 'panga', 'lene', '.', 'By', 'the', 'way', '18', 'th', 'ko', 'phir', 'se', 'tv', 'phorh', 'ke', 'video', 'utube', 'par', 'dal', 'dena', '.', '#Surgicalstrike', 'ke', 'liye', 'tayyar', 'raho']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Ye', 'series', 'bhut', 'mast', 'hui', 'jisme', 'humne', 'pakistan', 'ko', 'do', 'bar', 'khub', 'peetne', 'ka', 'moka', 'laga', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['RT', '@rameshsrivats', ':', 'Back', 'to', 'Bangalore', '.', '37', 'degrees', '.', 'Approximately', '37', 'degrees', 'more', 'than', 'Modi', 'has', '.']]","[['O', 'O', 'O', 'O', 'O', 'B-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O']]"
"[['@PMOIndia', 'Jo', 'hamari', '#pakarmy', 'ne', 'kal', 'kar', 'hai', 'usey', 'kehtey', 'hain', '#SurgicalStrike', 'jo', 'barastey', 'hain', 'woh', 'garjtey', 'nahi', 'I', 'am', 'proud', 'on', 'my', '#PakArmy', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@ZeeNews', '@rajnathsingh', '@narendramodi', '#SurgicalStrike', ',', '#Notbandi', 'ke', 'jesa', '1', 'bar', '#PatharbazStike', 'v', 'kar', 'k', 'dikhaiye', 'sir', ',', 'hum', 'sab', 'aapke', 'sath', 'he', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Jawab', '@PMOIndia', '@AmitShah', 'Ke', 'Paas', 'Nahin', 'hae', 'Tabhi', 'To', 'Developmnt', 'Chod', '#SurgicalStrike', 'Se', '#Demonetization', 'Tak', 'Sab', 'Missile', 'Daage', 'Ja', 'rahein', 'Hain']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Arry', 'bhaiya', 'agar', 'hai', 'tu', 'dey', 'du', 'na', 'proof', 'han', 'agar', 'proof', 'hai', 'e', 'nai', 'tu', 'rehne', 'du', '.', '#SurgicalStrike', '@narendramodi']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#SurgicalStrike', 'bhool', 'gya', '@FarhanZahoor', '124', '150+', 'terrorist', 'ko', 'andar', 'ghus', 'ke', 'mara', 'tha', 'sirf', '18', 'paratroopers', 'ne', 'apni', 'pe', 'agye', 'to', 'gand', 'faad', 'denge']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Pakistan', 'walon', '.', 'ICJ', 'ka', 'stay', 'order', 'mana', 'ya', 'use', 'bhi', 'surgical', 'strike', 'ki', 'tarah', 'deny', 'kar', 'diya', 'hai', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['2', 'stages', 'of', 'life', ' ', 'Abhi', 'umar', 'nahi', '. ', 'Ab', 'umar', 'nahi', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Anti', 'triple', 'talaq', 'rule', 'aa', 'gaya,', 'warna', 'JNU', 'ka', 'hostel', 'ise', 'dene', 'wala', 'tha', '#TripleTalaq']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['ye', 'sahab', 'unhi', 'logon', 'ke', 'bhakt', 'hain', ',', 'jo', 'kal', 'tak', '#SurgicalStrike', 'ke', 'proof', 'mangte', 'ghoomte', 'thhe', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@narendramodi', 'ji', '#surgicalstrike', 'part', '2', 'ka', 'time', 'aa', 'Gaya', 'hai', 'ab', 'to', 'bahubali', '2', 'bhi', 'aa', 'Gaya', 'ye', 'kab', 'aa', 'Raha', 'hai', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@Gurmeetramrahim', '#GratitudeToAllMothers', 'Amazing', 'video', 'pita', 'ji', 'Love', 'u', 'lot']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Sir', ',', 'Aaj', 'BJP', 'Hoti', 'satta', 'me', 'to', 'desh', 'ke', 'hit', 'me', '#SurgicalStrike', 'kar', 'ke', '1', 'ke', 'badle', '10', 'sir', 'le', 'aati', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#surgicalstrike', 'ek', 'baat', 'aur', '@narendramodi', 'sir', '.', 'Prasar', 'Bharti', 'mein', 'baithe', '@sunilalagh', 'Jo', 'damaad', 'Samir', 'Nair', 'CEO', 'Balaji', 'ki', 'jeb', 'bharte', 'hain']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Paoon', 'sambhalay', 'nahi', 'Jatay', ',', 'Atom', 'Bomb', 'Chalaingay']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['.', 'twitter', '.', 'com', ' ', 'noyG', '5', 'xRZKZ']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Ha', 'sir', 'is', 'sena', 'ke', '#surgicalstrike', 'ke', 'sabut', 'maangne', 'mein', 'sharam', 'nahi', 'aayi', 'thi', 'kya', ' ? ']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Ab', 'karo', '#surgicalstrike', '&', 'do', 'the', 'show', ' ', 'off', '.', 'Modi', 'Modi', 'karne', 'se', 'kuchh', 'nahi', 'hoga', ',', 'jawan', 'marte', 'rahenge', '&', 'ye', 'bhaio', 'behno', 'karte', 'rahenge']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#TTKSawal', '#tripletalaq', 'ka', 'ek', 'process', 'hai', 'Quran', 'k', 'hisab', 'se', 'agar', 'kuch', 'Maulana', 'galat', 'fatweh', 'dey', 'rahey', 'hai', 'tho', 'uney', 'boycott', 'karey', 'shariah', 'nahi']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#SurgicalStrikes', 'to', 'bahut', 'hue', '!', 'Pak', 'pe', 'Aatankwad', 'pe', 'KaaleDhan', 'pe', 'TT', 'pe', 'Naxal', 'pe', 'Vipaksh', 'ke', 'Scams', 'pe', '!', 'Tabhi', 'to', 'Chichha', 'bigadey', 'hue', 'hai']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['8', 'Nov', '2016', ' ', 'Mitroon', ',', 'Kal', 'se', '1000,500', 'k', 'purane', 'notes', 'band', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Accha', 'hai', ',', 'ab', 'hum', '#surgicalStrikes', ',', 'n', 'border', 'par', 'mile', '#naaPakis', 'ki', 'kabar', 'khodni', 'ni', 'padegi', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@itsyaboyladin', '@BeelaalTariq', 'aaj', 'last', 'day', 'hai', 'screening', 'ka', ' ? ']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Bharati', 'General', 'Ki', 'Interview', 'Jhoot', 'Per', 'Mabni', 'Hai', ',', 'Bharat', 'Ne', 'Kisi', 'Qisam', 'Ka', '#SurgicalStrike', 'Nahi', 'Kiya', ':', '#COAS', 'Qamar', 'Javed', 'Bajwa']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#Pathankot', 'ke', 'baad', 'agar', '#surgicalstrike', 'hoti', 'to', 'kya', '#UriAttack', 'me', 'mere', '19', 'pariwar', 'tabaah', 'hote', ' ? ', '@BJP', '4', 'UP', 'ko', 'election', 'jeetna', 'tha', ' ? ', 'Jawab', '.', 'twitter', '.', 'com', ' ', 'JYJPMrWZrc']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#taalthokke', 'Ek', '#DNA', 'reservation', 'band', 'karne', 'par', 'bhi', 'hona', 'chaiye', '.', 'Isse', 'ek', 'baar', 'me', 'hi', 'vote', 'bank', 'par', '#surgicalstrike', 'ho', 'jayegi', '.', '@sudhirchaudhary']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@akshaykumar', 'sir', 'aapne', 'kal', 'ek', 'video', 'post', 'kiya', 'tha', 'uska', 'idea', 'mujhe', 'bohot', 'hi', 'accha', 'laga', '.', 'Jab', '#uriattack', 'hua', 'tha', 'tb', 'mera', 'bhi', 'ye', 'vichar', 'tha', 'but']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@sardanarohit', 'kul', 'mila', 'kr', 'baat', 'male', 'ego', 'ki', 'hai', 'yha.', 'dunia', 'ko']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['F', '16', 's', 'se', 'every', 'week', 'sorties', 'karata', 'hai', '.', 'casino', 'dhoond', 'raha', 'hai', 'mandovi', 'par', '.', '#surgicalstrike', 'karayega', 'manifesto', 'mai', 'hai', '@manoharparrikar']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Bat', '#SurgicalStrike', 'ki', 'ho', 'ya', '#JNU', 'ki', 'ho', '.', 'Kumar', 'ne', 'jis', 'trh', 'party', 'se', 'hat', 'kar', 'apni', 'baat', 'rkhi', 'thi', '.', 'Yh', 'usee', 'kaa', 'asr', 'hai', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#surgicalstrike', 'ka', 'proof', 'mangane', 'wale', 'sir', 'ji', 'ne', 'to', 'kavivar', '#kumarVishwas', 'ke', 'saath', '#surgicalstrike', '2', 'kar', 'diya', '.', '@DrKumarVishwas']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Beghairaton', 'ye', 'toh', 'hai', 'tumhari', 'aukaat', '.', 'sirf', 'bhonkty', 'he', 'rehty', 'ho', '.', 'khud', 'tumhara', 'banda', 'keh', 'raha', 'hai', 'k', 'koi', 'strike', 'huey', 'nahi', '.', 'sharam', 'karo', 'mar', 'jao', '#india', '#SurgicalStrike', '#IndianMedia', '.', 'twitter', '.', 'com', ' ', 'A', '1', 'WfjO', '1', 'AeB']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Ye', '2019', 'se', 'pahle', 'Vote', 'ke', 'chakkar', 'mein', 'kahin', 'fer', 'se', 'ek', 'Baar', '#SurgicalStrike', 'karke', 'Pakistan', 'ki', 'Gobhi', 'naa', 'khod', 'de', 'Kahi', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['RT', 'JasvirSjasvir', ':', 'RT', 'jsingh341', ':', 'RT', 'insan paul', ':', 'RT', 'ChandniGodara', ':', ':', '5', 'crore', 'followers', 'of', 'Gurmeetramrahim', '#MustWatchMSG', 'for', 'd', 'sake', 'of', 'promise']]","[['O', 'B-PERSON', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Khud', 'k', 'upar', '#SurgicalStrike', 'karwayenge', 'Saar', 'Ji', '.', 'Akhand', 'Chu', '$ ', 'ya', 'hai', 'wo', '.', 'Bhagwan', 'delhi', 'ka', 'bhala', 'kare']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Modiji', 'aap', '#POK', 'me', 'surgical', 'strike', 'kare', 'na', 'kare', ',', 'Ghar', 'me', '2', '#SurgicalStrikes', 'to', 'banti', 'hai', '.', 'Pahli', '#SurgicalStrike', '#kasganj', 'jaisi', 'bastiyon', 'pe', ',', 'doosri', '#AdarshLiberal', 'aur', '#secular', '#intellectuals', 'pe']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['tum', 'jaise', 'log', 'to', 'unhi', 'ko', 'support', 'karenge', 'jinhone', '#SurgicalStrike', 'par', 'sawaal', 'uthae', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
